LAMMPS data file via write_data, version 29 Aug 2024, timestep = 1095000, units = metal

7992 atoms
5 atom types

-14.709997254032661 30.37199725403266 xlo xhi
-14.710091175607502 30.372191175607504 ylo yhi
-17.100583130205898 35.307883132505225 zlo zhi

Masses

1 12.0107
2 1.00794
3 14.0067
4 65.40900000000001
5 6.941

Atoms # atomic

31 1 -11.628529734410952 -12.80625111721012 -13.857911738040848 0 0 0
215 2 -11.586341146277864 -12.244929390796788 -14.848895505694927 0 0 0
279 3 -11.378883908973865 -12.11387278673635 -12.668023493380726 0 0 0
223 3 -12.13153433334212 -14.031276462312897 -13.73105195066864 0 0 0
39 1 -12.084993502681192 -14.249081236146262 -12.358325420282984 0 0 0
5450 2 -14.605905010826802 -13.597007416049076 -13.85693458970893 1 0 0
708 2 -10.98632419842831 -14.482911760915442 -15.919046593850913 0 0 1
204 2 -5.945912229029158 -12.260248606240761 -14.864262549435582 0 0 0
202 2 -8.111116260603731 -10.295634486313107 -14.464530463486653 0 0 0
728 2 -8.620977983894607 -13.219141186933738 -15.39186781574491 0 0 1
638 1 -8.87925568281737 -13.996004224889669 -16.052514249762535 0 0 1
20 1 -5.33360238752997 -13.105856418985391 -14.59010391854341 0 0 0
268 3 -4.918379022146416 -14.126947181396421 -15.417076020532539 0 0 0
2013 3 -4.968536071762781 -13.416753135809172 -13.294743425986445 0 1 0
4566 2 -2.3593486895975655 -12.077868332255663 -13.76373779221991 0 1 0
1837 1 -4.264135655609264 -14.599151913648177 -13.32078542974477 0 1 0
167 2 -2.4171194031779155 -13.193110672041467 -16.442164802436583 0 0 0
92 1 -4.219366116797698 30.12350831200863 -14.645865143763823 0 -1 0
1925 2 -4.007070661433186 29.915031708125234 -12.445704006065561 0 0 0
7 1 -1.351832505603742 -12.910860122383145 -16.75481709397261 0 0 0
4550 1 -1.4878201420911221 -12.45386516295827 -13.212041986506271 0 1 0
4570 2 -1.4683434968228966 -14.445425429835835 -14.033632211658151 0 1 0
4542 1 -0.9441979397438427 -13.750630007790289 -13.422311437947075 0 1 0
246 3 -0.7364335261532435 -11.828159344346433 -16.241753096453373 0 0 0
1821 1 0.07887600401675066 -14.229128327222451 -12.631754303584014 0 1 0
158 2 1.2508282298667748 -10.949871725256486 -16.51839848204395 0 0 0
70 1 0.5383884778048333 -11.728787930355779 -16.774999620926366 0 0 0
1882 1 -0.9583009666873501 -11.676328011751737 -12.16216153023218 0 1 0
183 2 1.3822897523617748 -9.971878202257919 -14.362848262082716 0 0 0
2785 2 3.3896640181831117 -13.959673964901974 -16.967740812026218 0 0 0
3415 2 3.8707308372430482 -11.293800115753298 -13.78135781101492 0 0 1
4549 1 5.447672270331715 -14.542431372163035 -17.01617124420852 0 1 0
3430 2 4.8781337598362065 -10.99207591245131 -16.244852149672038 0 0 1
4565 2 5.409728715504112 30.357953419549155 -15.981596274175688 0 0 0
3327 1 4.106845451106864 -10.401121126108958 -14.345870172978 0 0 1
3334 1 4.6042502508265635 -10.201370183370594 -15.599462030422293 0 0 1
4581 2 11.84229643005909 -11.501538986076822 -13.066351488507205 0 1 0
4522 1 11.48302988140317 -13.523254874901768 -13.881444482332924 0 1 0
4493 1 12.043438320426148 -12.280602495798275 -13.780084446919782 0 1 0
4626 2 10.954108871165616 -14.132438068957363 -13.119109119896708 0 1 0
4698 3 12.085941987482148 -14.150423521765209 -15.002767018553055 0 1 0
4669 3 12.878996968261692 -12.07235802530886 -14.881031276306992 0 1 0
4450 1 12.899910497367603 -13.229436144398871 -15.56745428081662 0 1 0
4618 2 13.645619339429363 -13.605560465726304 -16.2894406761885 0 1 0
7221 2 14.761881872553197 -14.317747798980033 -14.330388370245272 0 1 0
7201 1 15.493571348718085 -14.54924389776208 -15.094577921610112 0 1 0
4469 1 14.774250722621073 -10.609806610605137 -12.263632935185335 0 1 0
5449 2 16.690021943561312 -12.915880782295151 -14.65598874431993 0 0 0
7209 1 16.60918970418599 -13.749430498634162 -15.29518520185891 0 1 0
7213 1 17.486177701918198 -13.952873158432977 -16.394921503977745 0 1 0
7229 2 18.262289778759797 -13.239664811657718 -16.613680866166145 0 1 0
6079 2 21.20351295218096 -10.819506460368245 -13.596337061079174 0 0 1
6167 3 23.096036530229544 -11.247066689369642 -14.12839915506192 0 0 1
5991 1 21.861215227607378 -10.817600350547835 -14.422814371817205 0 0 1
5926 1 23.835849630654902 -11.176518600039328 -15.239437867034031 0 0 1
5615 4 23.89085106263295 -11.641772071152381 -12.402507846782122 0 0 0
6086 2 24.86220877961421 -11.585109024597184 -15.416787376675382 0 0 1
7381 3 25.50186258132455 -12.894417535953268 -12.558318055626367 0 1 0
5998 1 21.85028377495478 -10.39309344610326 -15.742086296087763 0 0 1
6174 3 23.09676524016034 -10.663271229258179 -16.269149418414838 0 0 1
