# LAMMPS data file written by OVITO Basic 3.11.3

7992 atoms
5 atom types

-15.6921328034 31.3541328034 xlo xhi
-15.6922329958 31.3543329958 ylo yhi
-18.242329817 36.4496298168 zlo zhi

Masses

1 12.0107  # C
2 1.00794  # H
3 14.0067  # N
4 65.409  # Zn
5 6.941 # Li

Atoms  # atomic

31 1 -12.7673947181 -11.8365860819 -15.7406099334 0 0 0
215 2 -12.0717885215 -12.4328809166 -15.1902914016 0 0 0
271 3 -13.5539842167 -15.2482204705 -15.0796095072 0 0 0
279 3 -14.0756664649 -11.9463359219 -15.6203269139 0 0 0
95 1 -12.7574290177 31.3194082157 -13.9743521004 0 -1 0
5623 4 -14.8506478593 -13.674966215 -15.0349981586 1 0 0
47 1 -14.6240528301 -10.8863799232 -16.3671393016 0 0 0
143 2 -9.6418182579 -13.1187819559 -17.8096447214 0 0 0
55 1 -9.3807749757 -12.9680596037 -16.7421458485 0 0 0
84 1 -8.7441447613 -13.8488647083 -15.8777749378 0 0 0
188 2 -8.6751574071 -14.9415655776 -16.001520816 0 0 0
231 3 -9.4061573615 -11.7155267627 -16.1323123053 0 0 0
12 1 -8.854305668 -11.8727762542 -14.9053600735 0 0 0
260 3 -8.448519544 -13.1674373969 -14.732323029 0 0 0
180 2 -8.6701758922 -11.1141029863 -14.1229027301 0 0 0
196 2 -5.5817136811 -15.1586924653 -15.2064202348 0 0 0
79 1 -2.7624053537 -14.2016605969 -15.8409958037 0 0 0
70 1 -3.5882924092 -14.1340990121 -16.9451950668 0 0 0
92 1 -5.44970726 -15.5002464862 -14.1735577127 0 0 0
175 2 -2.9576786751 -14.4320875271 -14.789257782 0 0 0
158 2 -4.5797111232 -14.5594058754 -16.9835463271 0 0 0
131 2 -1.3849569779 -10.544472666 -15.8792626854 0 0 0
255 3 -1.5084903836 -13.6973152669 -16.2198897292 0 0 0
295 4 0.0196707728 -13.2606211205 -14.8338915373 0 0 0
2943 3 1.1458032849 -11.6322561297 -15.7606764772 0 0 0
2935 3 1.4277133871 -14.8007915457 -14.896242018 0 0 0
2695 1 2.5065749783 -11.6485338508 -16.0265536513 0 0 0
2879 2 3.1569501402 -12.5192361804 -15.8532077459 0 0 0
183 2 -1.4737397386 -10.6041976341 -13.6819875849 0 0 0
7 1 -1.6085480873 -13.4707012263 -17.5862493601 0 0 0
2676 1 6.1180214856 -11.8909342721 -14.4382066513 0 0 0
2719 1 6.9676807356 -12.1983772451 -16.4077873878 0 0 0
2807 2 7.0893214425 -12.1689065752 -17.4573131358 0 0 0
2895 3 5.9776539448 -11.5481823309 -15.7388765207 0 0 0
2924 3 7.1183515636 -12.7873745363 -14.3165090629 0 0 0
2748 1 7.6484459826 -12.9591043226 -15.541172769 0 0 0
2852 2 8.5236951245 -13.5868869154 -15.7402178774 0 0 0
2822 2 11.5479503028 31.2867572418 -17.4856136649 0 -1 0
2860 2 10.3862302401 -15.2026204139 -14.2689902648 0 0 0
2734 1 12.4237160894 -15.1181361683 -17.3111501861 0 0 0
2785 2 8.0749912527 -15.0664788698 -17.3549189308 0 0 0
2839 2 12.9763555449 -15.422692302 -15.1560767208 0 0 0
2743 1 13.1810896714 -14.9773938848 -16.1601973467 0 0 0
2919 3 14.2136535422 -14.1008130066 -16.4327088383 0 0 0
2959 4 15.4710286862 -13.3253875493 -15.217264313 0 0 0
2671 1 14.1190525437 -13.7827545481 -17.7452183445 0 0 0
5607 3 16.6873763957 -11.7116980513 -15.589534199 0 0 0
5599 3 17.117908651 -14.5322258787 -15.0979349779 0 0 0
2927 3 14.7104466372 -12.9046632111 -13.3640932519 0 0 0
5359 1 17.9960793562 -11.522314163 -15.3799729643 0 0 0
5543 2 18.5298392117 -12.1818234578 -14.7021927873 0 0 0
5559 3 21.6058493961 -11.4928396302 -15.6636356145 0 0 0
5471 2 21.8077549714 -12.9452750819 -17.282258032 0 0 0
5383 1 21.9892678051 -12.6626324312 -16.2578355116 0 0 0
5423 1 17.7618939112 -14.9548128177 -13.9530604202 0 0 0
5527 2 17.5951974212 -14.4732249138 -13.0038784936 0 0 0
5340 1 22.1146113428 -11.5460119904 -14.4254642906 0 0 0
5588 3 22.9073691504 -12.659949664 -14.2155324192 0 0 0
5412 1 22.8034173163 -13.3670766926 -15.4487066613 0 0 0
5516 2 23.3762494924 -14.2952300217 -15.6545360324 0 0 0
5420 1 25.409409856 -15.3163501755 -13.7978801597 0 0 0
5524 2 25.2132675966 -14.865856593 -14.7906956131 0 0 0
5583 3 30.5064738067 -13.9902869247 -16.1477507472 0 0 0
5398 1 28.4415608951 -13.557717578 -16.9682570678 0 0 0
5407 1 29.170469246 -13.6445896231 -15.8217237195 0 0 0
5335 1 30.5024094064 -14.0815231595 -17.4893153188 0 0 0
5503 2 28.9217873371 -13.4051819171 -14.7951888939 0 0 0
5486 2 27.3938138021 -13.3194566752 -17.0640102669 0 0 0
5495 2 31.3343486695 -14.3723862585 -18.0386569302 0 0 0
5574 3 29.3215310861 -13.7974673404 -18.0287576855 0 0 0
5459 2 30.2424936972 -11.0940171834 -16.0953414885 0 0 0
223 3 -12.3800081226 -10.7915272488 -16.5010071836 0 0 0
39 1 -13.5571567432 -10.1401944183 -16.9380976725 0 0 0
99 1 -13.8293530856 -8.9737167799 -17.6253993499 0 0 0
119 2 -13.045033399 -8.3780352526 -18.2109330146 0 0 0
107 1 -15.1825311926 -8.547737669 -17.6775093342 0 0 0
151 2 -11.7661579067 -8.6142940941 -13.9064717163 0 0 0
189 2 -14.047334546 -7.1859404149 -15.3150979647 0 0 0
63 1 -10.8716604194 -8.2164839182 -14.3794360109 0 0 0
287 4 -10.412039942 -10.2664467702 -16.8362822385 0 0 0
239 3 -10.4985538296 -8.5034328548 -15.7447351198 0 0 0
90 1 -9.825537199 -7.5369832062 -13.8173266273 0 0 0
18 1 -9.2620476708 -7.859779328 -15.8747107798 0 0 0
202 2 -8.8345548715 -7.7390105218 -16.8492941816 0 0 0
266 3 -8.8152888439 -7.283371506 -14.7521314907 0 0 0
155 2 -3.3433708516 -6.9530809112 -17.386337778 0 0 0
93 1 -2.0180032742 -6.9734407465 -13.7302601934 0 0 0
197 2 -1.9865402509 -6.499629819 -14.7109921472 0 0 0
67 1 -4.3729458405 -6.6648678955 -17.1191765256 0 0 0
170 2 -4.6717317338 -6.4170053945 -14.8607744809 0 0 0
74 1 -5.0334626923 -6.4863135578 -15.8927381558 0 0 0
148 2 -3.6991109947 -8.3715387524 -13.7405509177 0 0 0
60 1 -2.8082144737 -7.9536409197 -13.282842155 0 0 0
111 1 -0.8418538273 -8.7744719204 -17.0701370977 0 0 0
103 1 -0.6121040349 -9.9655538562 -16.3517951358 0 0 0
2887 3 2.9182887789 -10.4472997777 -16.5734174109 0 0 0
2711 1 0.6974271 -10.4197334059 -16.239517009 0 0 0
2703 1 1.8190421779 -9.7331732143 -16.8307528485 0 0 0
2763 1 1.5173736448 -8.6378269247 -17.6064033076 0 0 0
2853 2 0.8370707731 -6.8696816607 -15.5688032671 0 0 0
2771 1 0.2486791423 -8.1465348965 -17.7670919007 0 0 0
2783 2 2.4134631126 -8.0941258063 -18.0626420234 0 0 0
2682 1 6.4308299567 -8.0207964736 -15.5035976836 0 0 0
2903 3 5.2831936763 -8.612672363 -15.1755229293 0 0 0
2930 3 6.847374617 -7.1355398997 -14.554957215 0 0 0
2951 4 4.7873720704 -10.1730232649 -16.5496525666 0 0 0
2866 2 6.9849358332 -8.1593099306 -16.4142023543 0 0 0
2727 1 4.9502527528 -8.1075120894 -13.9180710299 0 0 0
2844 2 5.4382372771 -11.5848934512 -13.6462802988 0 0 0
2754 1 5.8782011479 -7.1463027228 -13.5698843969 0 0 0
2815 2 4.0656779214 -8.324176979 -13.3147948669 0 0 0
2819 2 11.9608245665 -8.3082886412 -17.2374226909 0 0 0
2834 2 10.1841229998 -8.235878803 -15.2434846442 0 0 0
2731 1 11.0772706963 -7.6761326916 -17.1488729174 0 0 0
2738 1 10.1778496366 -7.6202196153 -16.1322514377 0 0 0
2907 3 10.6905098658 -6.7140426541 -18.1094626888 0 0 0
2847 2 14.290884782 -10.912170848 -13.7634323603 0 0 0
2795 2 14.2061605378 -10.9132015482 -16.6497133817 0 0 0
5375 1 16.3428075287 -10.6132839362 -16.3602558079 0 0 0
2767 1 15.0819807608 -10.3001312805 -16.8029342418 0 0 0
2775 1 15.0191263513 -9.058222879 -17.5502488577 0 0 0
5435 1 16.1339937029 -8.2003346628 -17.7679165218 0 0 0
5517 2 16.4776981735 -6.5279604562 -15.6700576929 0 0 0
5551 3 18.5744425405 -10.5069379625 -16.0304815506 0 0 0
5367 1 17.503855938 -9.8480688554 -16.6771712827 0 0 0
5427 1 17.3882258027 -8.6030968344 -17.3454129357 0 0 0
5447 2 18.3499262873 -8.0122292448 -17.4315173386 0 0 0
5615 4 20.4164535662 -10.1045124401 -16.5798539996 0 0 0
5567 3 20.9278944455 -8.5585897367 -15.4765632293 0 0 0
5391 1 20.2199159446 -7.8902245003 -14.4597519354 0 0 0
5418 1 21.090531063 -6.9077943824 -13.9480928737 0 0 0
5479 2 19.1755418105 -8.1897996634 -14.3165004091 0 0 0
5508 2 21.9106696231 -10.8642053618 -13.6313493837 0 0 0
5346 1 22.1365047387 -7.9268597012 -15.5590391753 0 0 0
5530 2 22.9067863549 -8.1038600962 -16.2924256995 0 0 0
5594 3 22.2828535764 -6.9468064218 -14.6979228594 0 0 0
5498 2 27.1491915152 -6.2204804446 -14.8504939402 0 0 0
5395 1 27.2763697288 -6.0855860511 -17.0117452181 0 0 0
5431 1 31.0826304954 -10.4607746327 -16.4737773851 0 0 0
5439 1 30.85551804 -9.2754346166 -17.1069308264 0 0 0
5455 2 29.7805986533 -8.8477391283 -17.1098635636 0 0 0
5483 2 28.3144621686 -6.0332280298 -17.2800318936 0 0 0
5525 2 29.3207764055 -6.7389215689 -14.95159045 0 0 0
5476 2 28.1378380673 -9.1236983441 -14.2873411202 0 0 0
5421 1 29.4233791982 -7.3051770552 -14.0164133901 0 0 0
85 1 -14.1095485993 -6.0932978502 -15.3939445578 0 0 0
13 1 -14.5284239332 -3.9277859441 -15.059172974 0 0 0
50 1 -13.2748336229 -5.372407895 -16.2218353232 0 0 0
226 3 -13.517593744 -4.0069520391 -15.9687636074 0 0 0
282 4 -12.3644286265 -2.2843566231 -16.6894819105 0 0 0
138 2 -12.5261128487 -5.8315473475 -16.836346118 0 0 0
261 3 -14.8889643772 -5.2058549742 -14.6283013531 0 0 0
181 2 -14.9741953699 -2.9851003023 -14.7356930071 0 0 0
210 2 -10.9043342391 -4.5607411681 -15.015605793 0 0 0
218 3 -10.4873232501 -2.8704642747 -16.3748769746 0 0 0
290 4 -7.6378153999 -5.6122308525 -14.819215731 0 0 0
26 1 -10.1702941155 -3.941233793 -15.5270990797 0 0 0
42 1 -8.2659728167 -3.0135971931 -16.0163016166 0 0 0
274 3 -8.8472858751 -4.0592206609 -15.3179456643 0 0 0
101 1 -6.9480549992 -2.4430504571 -16.0400403122 0 0 0
34 1 -9.2597780995 -2.3112082268 -16.7001721111 0 0 0
2 1 -6.5567116909 -6.1875899733 -17.4178383693 0 0 0
250 3 -6.3460374194 -6.1953848987 -16.10262776 0 0 0
129 2 -6.1947968527 -2.9388758737 -15.3880675936 0 0 0
2749 1 1.2567381598 -5.8667724064 -15.7295443911 0 0 0
2677 1 1.7745088966 -3.8939925892 -15.0160471967 0 0 0
2890 3 2.371750431 -3.9902904617 -16.2442864433 0 0 0
2925 3 1.0790367017 -4.9552394604 -14.7000075225 0 0 0
2714 1 2.1258158746 -5.2626087612 -16.6522110849 0 0 0
2845 2 1.7822322277 -2.946972852 -14.5456635817 0 0 0
2802 2 2.4674472824 -5.6656537188 -17.568656283 0 0 0
2946 4 3.3660750753 -2.4820137792 -17.0194921111 0 0 0
2690 1 5.7921887913 -3.8557439001 -16.1502973868 0 0 0
2874 2 5.1744114368 -4.6782921317 -15.9024899895 0 0 0
2882 3 5.3087559223 -2.7518159816 -16.7990345475 0 0 0
2938 3 7.1409865545 -3.9000709153 -16.003319215 0 0 0
2698 1 6.4908387956 -1.9838706462 -17.1376088535 0 0 0
2706 1 7.5697007723 -2.6799320438 -16.5516954238 0 0 0
2954 4 8.0969054241 -5.4785394524 -15.2018118633 0 0 0
2914 3 9.2699860785 -6.6097194597 -16.3833289543 0 0 0
2666 1 9.6555771798 -6.1247386101 -17.5801547692 0 0 0
2793 2 9.7839229041 -2.9084661924 -16.4358279584 0 0 0
2765 1 8.9505771871 -2.2681338776 -16.6666183014 0 0 0
2826 2 9.127678853 -5.3571880807 -18.1668914303 0 0 0
2842 2 9.1677128566 -2.9146106734 -13.8870043908 0 0 0
2861 2 12.6941660679 -6.069014189 -14.4837881617 0 0 0
3370 2 13.6687589116 -6.4076898234 36.4398028032 0 0 0
5589 3 16.3298690956 -4.5686278888 -14.7193351956 0 0 0
5509 2 16.714280463 -2.5271452684 -14.3909795044 0 0 0
6083 2 16.4875367294 -2.1219795245 36.1837419216 0 0 0
5413 1 16.774487671 -5.4670552732 -15.6595386683 0 0 0
5341 1 17.0676811351 -3.4206390911 -14.8949104289 0 0 0
